Generation,Min,Max,Avg,Std
732,2085,3037,2629.6,191.541276507
733,2085,2926,2622.4,162.217835834
734,2085,2793,2590.06,133.80830703
735,2085,2917,2599.83,163.330739311
736,2085,2857,2589.8,156.735317003
737,2085,2915,2630.27,156.87290455
738,2085,2858,2628.07,142.165876583
739,2085,2950,2629.51,163.338620508
740,2085,2876,2626.07,168.264237544
741,2085,2883,2637.91,156.961881431
742,2085,2800,2612.3,134.71897424
743,2085,2824,2621.77,138.62061116
744,2085,2788,2598.82,143.381414064
745,2085,2780,2565.1,146.317663274
746,2085,2896,2605.74,144.771057155
747,2085,2826,2605.63,135.083786569
748,2085,2902,2626.57,132.084091289
749,2085,2819,2616.58,127.550123243
750,2085,2780,2599.41,124.024687588
751,2085,2743,2590.87,125.080309959
752,2085,2752,2590.79,139.832244009
753,2085,2764,2587.36,144.38147563
754,2085,2788,2584.56,140.656707963
755,2085,2815,2597.01,134.932343316
756,2085,3107,2661.93,189.127836356
757,2085,3020,2706.58,182.383167529
758,2085,3002,2689.48,177.440414241
759,2085,2986,2665.92,175.369202461
760,2085,2867,2645.68,161.275464202
761,2085,2808,2614.59,140.440871127
762,2085,2807,2585.66,129.896323849
763,2085,2776,2580.51,132.33165368
764,2085,2838,2590.55,168.429667904
765,2085,2777,2573.26,157.579392849
766,2085,2855,2589.35,175.94732769
767,2085,2760,2590.47,147.808465675
768,2085,2838,2620.16,147.981006152
769,2085,2764,2591.32,128.83721465
770,2085,3005,2627.48,173.570029531
771,2085,2964,2645.7,171.259947731
772,2085,2911,2631.72,166.277307623
773,2085,2820,2601.86,152.591685967
774,2085,2726,2574.48,131.887423681
775,2085,2748,2563.17,138.057597042
776,2085,2754,2557.7,159.236403888
777,2085,2727,2563.6,132.164039486
778,2085,2868,2587.31,162.939642726
779,2085,2852,2595.67,149.91513121
780,2085,2894,2592.79,158.823025517
781,2085,2894,2595.09,166.456782695
782,2085,2838,2581.76,162.194241948
783,2085,2807,2576.67,149.821513674
784,2085,2876,2598.92,157.142583392
785,2085,2920,2615.86,164.489600543
786,2085,2941,2643.68,161.432969484
787,2085,2921,2632.52,170.964730251
788,2085,2858,2641.09,146.290916404
789,2085,2845,2627.89,154.512455449
790,2085,2844,2640.22,153.163514657
791,2085,2820,2622.57,140.858999275
792,2085,3182,2705.77,192.581917766
793,2085,2874,2664.28,138.597453589
794,2085,2838,2634.21,128.562785432
795,2085,3044,2644.41,167.554308699
796,2085,2814,2592.15,140.215373658
797,2085,2758,2566.14,136.171387849
798,2085,2757,2577.62,127.412539224
799,2085,2825,2601.52,141.942404026
800,2085,2850,2608.84,145.905650987
