Generation,pm,pm0,deviation,best_fitness
403,0.403,0.3,0.292379993286,77
404,0.404,0.3,0.284403669725,77
405,0.403,0.3,0.306856754922,77
406,0.402,0.3,0.305748685772,77
407,0.401,0.3,0.309078544713,77
408,0.4,0.3,0.304863582444,77
409,0.399,0.3,0.302215457467,77
410,0.398,0.3,0.300895421524,77
411,0.397,0.3,0.309301139262,77
412,0.396,0.3,0.311084624553,77
413,0.395,0.3,0.305084745763,77
414,0.394,0.3,0.315339938504,77
415,0.393,0.3,0.301115241636,77
416,0.392,0.3,0.302435723951,77
417,0.391,0.3,0.304863582444,77
418,0.39,0.3,0.312649164678,77
419,0.389,0.3,0.302656064964,77
420,0.388,0.3,0.307966706302,77
421,0.387,0.3,0.305970149254,77
422,0.386,0.3,0.313544865234,77
423,0.385,0.3,0.317139924735,77
424,0.384,0.3,0.317590691307,77
425,0.383,0.3,0.313768981402,77
426,0.384,0.3,0.298920377868,77
427,0.385,0.3,0.292813969107,77
428,0.386,0.3,0.294552790854,77
429,0.385,0.3,0.305527297389,77
430,0.386,0.3,0.29913953096,77
431,0.387,0.3,0.296296296296,77
432,0.386,0.3,0.300895421524,77
433,0.387,0.3,0.298044504383,77
434,0.388,0.3,0.298482293423,77
435,0.389,0.3,0.295641931684,77
436,0.388,0.3,0.300895421524,77
437,0.387,0.3,0.303096970723,77
438,0.386,0.3,0.309301139262,77
439,0.387,0.3,0.295206055509,77
440,0.388,0.3,0.291512915129,77
441,0.387,0.3,0.309523809524,77
442,0.386,0.3,0.321434700532,77
443,0.385,0.3,0.305527297389,77
444,0.386,0.3,0.294335182384,77
445,0.387,0.3,0.297825720546,77
446,0.388,0.3,0.296296296296,77
447,0.387,0.3,0.301335136049,77
448,0.386,0.3,0.312201772324,77
449,0.385,0.3,0.318493150685,77
450,0.384,0.3,0.316689466484,77
451,0.383,0.3,0.319849160096,77
452,0.382,0.3,0.318493150685,77
453,0.381,0.3,0.310638297872,77
454,0.38,0.3,0.314890710383,77
455,0.379,0.3,0.312872975277,77
456,0.378,0.3,0.308411214953,77
457,0.377,0.3,0.312201772324,77
458,0.376,0.3,0.31019227497,77
459,0.375,0.3,0.313993174061,77
460,0.374,0.3,0.320528211285,77
461,0.373,0.3,0.308411214953,77
462,0.372,0.3,0.312649164678,77
463,0.371,0.3,0.305084745763,77
464,0.372,0.3,0.298482293423,77
465,0.373,0.3,0.29346547959,77
466,0.374,0.3,0.291079812207,77
467,0.373,0.3,0.301335136049,77
468,0.372,0.3,0.308188922868,77
469,0.373,0.3,0.28762541806,77
470,0.374,0.3,0.290646999665,77
471,0.375,0.3,0.28870292887,77
472,0.374,0.3,0.302215457467,77
473,0.373,0.3,0.300016883336,77
474,0.374,0.3,0.29607810133,77
475,0.373,0.3,0.301115241636,77
476,0.374,0.3,0.299578059072,77
477,0.375,0.3,0.295206055509,77
478,0.374,0.3,0.307078594466,77
479,0.375,0.3,0.296514564742,77
480,0.376,0.3,0.292596944771,77
481,0.377,0.3,0.293031066331,77
482,0.376,0.3,0.303096970723,77
483,0.375,0.3,0.312425430373,77
484,0.374,0.3,0.308633582597,77
485,0.375,0.3,0.294770472507,77
486,0.376,0.3,0.281411216509,77
487,0.377,0.3,0.291079812207,77
488,0.376,0.3,0.305527297389,77
489,0.375,0.3,0.304200542005,77
490,0.376,0.3,0.298044504383,77
491,0.375,0.3,0.303096970723,77
492,0.374,0.3,0.315339938504,77
493,0.373,0.3,0.30464249407,77
494,0.374,0.3,0.297388374052,77
495,0.375,0.3,0.290430702195,77
496,0.376,0.3,0.295859979805,77
497,0.377,0.3,0.282905698101,77
498,0.378,0.3,0.289350301407,77
499,0.379,0.3,0.29498822738,77
500,0.378,0.3,0.304200542005,77
